OrderID,Product Code,ProductName,QuantityPerUnit,OrderDate,ShippedDate,RequiredDate,Cutomer Name,Customer Country,Customer City,Shipper Name,EmployeeID,FirstName,LastName,Title,TitleOfCourtesy,Sales Quantity,Sales Price
10916,16,Pavlova,32 - 500 g boxes,27/02/2020,09/03/2020,27/03/2020,Rancho grande,Argentina,Buenos Aires,United Package,1,Nancy,Davolio,Sales Representative,Ms.,6,17.45
10916,32,Mascarpone Fabioli,24 - 200 g pkgs.,27/02/2020,09/03/2020,27/03/2020,Rancho grande,Argentina,Buenos Aires,United Package,1,Nancy,Davolio,Sales Representative,Ms.,6,32
10916,57,Ravioli Angelo,24 - 250 g pkgs.,27/02/2020,09/03/2020,27/03/2020,Rancho grande,Argentina,Buenos Aires,United Package,1,Nancy,Davolio,Sales Representative,Ms.,20,19.5
10917,30,Nord-Ost Matjeshering,10 - 200 g glasses,02/03/2020,11/03/2020,30/03/2020,Romero y tomillo,Spain,Madrid,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,1,25.89
10917,60,Camembert Pierrot,15 - 300 g rounds,02/03/2020,11/03/2020,30/03/2020,Romero y tomillo,Spain,Madrid,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,10,34
10918,1,Chai,10 boxes x 20 bags,02/03/2020,11/03/2020,30/03/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,60,18
10918,60,Camembert Pierrot,15 - 300 g rounds,02/03/2020,11/03/2020,30/03/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,25,34
10919,16,Pavlova,32 - 500 g boxes,02/03/2020,04/03/2020,30/03/2020,LINO-Delicateses,Venezuela,I. de Margarita,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,24,17.45
10919,25,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,02/03/2020,04/03/2020,30/03/2020,LINO-Delicateses,Venezuela,I. de Margarita,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,24,14
10919,40,Boston Crab Meat,24 - 4 oz tins,02/03/2020,04/03/2020,30/03/2020,LINO-Delicateses,Venezuela,I. de Margarita,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,20,18.4
10920,50,Valkoinen suklaa,12 - 100 g bars,03/03/2020,09/03/2020,31/03/2020,Around the Horn,UK,Colchester,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,24,16.25
10921,35,Steeleye Stout,24 - 12 oz bottles,03/03/2020,09/03/2020,14/04/2020,Vaffeljernet,Denmark,Århus,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,10,18
10921,63,Vegie-spread,15 - 625 g jars,03/03/2020,09/03/2020,14/04/2020,Vaffeljernet,Denmark,Århus,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,40,43.9
10922,17,Alice Mutton,20 - 1 kg tins,03/03/2020,05/03/2020,31/03/2020,Hanari Carnes,Brazil,Rio de Janeiro,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,15,39
10922,24,Guaraná Fantástica,12 - 355 ml cans,03/03/2020,05/03/2020,31/03/2020,Hanari Carnes,Brazil,Rio de Janeiro,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,35,4.5
10923,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,03/03/2020,13/03/2020,14/04/2020,La maison d'Asie,France,Toulouse,Federal Shipping,7,Robert,King,Sales Representative,Mr.,10,14
10923,43,Ipoh Coffee,16 - 500 g tins,03/03/2020,13/03/2020,14/04/2020,La maison d'Asie,France,Toulouse,Federal Shipping,7,Robert,King,Sales Representative,Mr.,10,46
10923,67,Laughing Lumberjack Lager,24 - 12 oz bottles,03/03/2020,13/03/2020,14/04/2020,La maison d'Asie,France,Toulouse,Federal Shipping,7,Robert,King,Sales Representative,Mr.,24,14
10924,10,Ikura,12 - 200 ml jars,04/03/2020,08/04/2020,01/04/2020,Berglunds snabbköp,Sweden,Luleå,United Package,3,Janet,Leverling,Sales Representative,Ms.,20,31
10924,28,Rössle Sauerkraut,25 - 825 g cans,04/03/2020,08/04/2020,01/04/2020,Berglunds snabbköp,Sweden,Luleå,United Package,3,Janet,Leverling,Sales Representative,Ms.,30,45.6
10924,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,04/03/2020,08/04/2020,01/04/2020,Berglunds snabbköp,Sweden,Luleå,United Package,3,Janet,Leverling,Sales Representative,Ms.,6,7.75
10925,36,Inlagd Sill,24 - 250 g  jars,04/03/2020,13/03/2020,01/04/2020,Hanari Carnes,Brazil,Rio de Janeiro,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,25,19
10925,52,Filo Mix,16 - 2 kg boxes,04/03/2020,13/03/2020,01/04/2020,Hanari Carnes,Brazil,Rio de Janeiro,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,12,7
10926,11,Queso Cabrales,1 kg pkg.,04/03/2020,11/03/2020,01/04/2020,Ana Trujillo Emparedados y helados,Mexico,México D.F.,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,2,21
10926,13,Konbu,2 kg box,04/03/2020,11/03/2020,01/04/2020,Ana Trujillo Emparedados y helados,Mexico,México D.F.,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,10,6
10926,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,04/03/2020,11/03/2020,01/04/2020,Ana Trujillo Emparedados y helados,Mexico,México D.F.,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,7,9.2
10926,72,Mozzarella di Giovanni,24 - 200 g pkgs.,04/03/2020,11/03/2020,01/04/2020,Ana Trujillo Emparedados y helados,Mexico,México D.F.,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,10,34.8
10927,20,Sir Rodney's Marmalade,30 gift boxes,05/03/2020,08/04/2020,02/04/2020,La corne d'abondance,France,Versailles,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,5,81
10927,52,Filo Mix,16 - 2 kg boxes,05/03/2020,08/04/2020,02/04/2020,La corne d'abondance,France,Versailles,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,5,7
10927,76,Lakkalikööri,500 ml,05/03/2020,08/04/2020,02/04/2020,La corne d'abondance,France,Versailles,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,20,18
10928,47,Zaanse koeken,10 - 4 oz boxes,05/03/2020,18/03/2020,02/04/2020,Galería del gastrónomo,Spain,Barcelona,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,5,9.5
10928,76,Lakkalikööri,500 ml,05/03/2020,18/03/2020,02/04/2020,Galería del gastrónomo,Spain,Barcelona,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,5,18
10929,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,05/03/2020,12/03/2020,02/04/2020,Frankenversand,Germany,München,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,60,10
10929,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,05/03/2020,12/03/2020,02/04/2020,Frankenversand,Germany,München,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,49,7.75
10929,77,Original Frankfurter grüne Soße,12 boxes,05/03/2020,12/03/2020,02/04/2020,Frankenversand,Germany,München,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,15,13
10930,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,06/03/2020,18/03/2020,17/04/2020,Suprêmes délices,Belgium,Charleroi,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,36,10
10930,27,Schoggi Schokolade,100 - 100 g pieces,06/03/2020,18/03/2020,17/04/2020,Suprêmes délices,Belgium,Charleroi,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,25,43.9
10930,55,Pâté chinois,24 boxes x 2 pies,06/03/2020,18/03/2020,17/04/2020,Suprêmes délices,Belgium,Charleroi,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,25,24
10930,58,Escargots de Bourgogne,24 pieces,06/03/2020,18/03/2020,17/04/2020,Suprêmes délices,Belgium,Charleroi,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,30,13.25
10931,13,Konbu,2 kg box,06/03/2020,19/03/2020,20/03/2020,Richter Supermarkt,Switzerland,Genève,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,42,6
10931,57,Ravioli Angelo,24 - 250 g pkgs.,06/03/2020,19/03/2020,20/03/2020,Richter Supermarkt,Switzerland,Genève,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,30,19.5
10932,16,Pavlova,32 - 500 g boxes,06/03/2020,24/03/2020,03/04/2020,Bon app',France,Marseille,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,17.45
10932,62,Tarte au sucre,48 pies,06/03/2020,24/03/2020,03/04/2020,Bon app',France,Marseille,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,14,49.3
10932,72,Mozzarella di Giovanni,24 - 200 g pkgs.,06/03/2020,24/03/2020,03/04/2020,Bon app',France,Marseille,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,16,34.8
10932,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,06/03/2020,24/03/2020,03/04/2020,Bon app',France,Marseille,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,7.75
10933,53,Perth Pasties,48 pieces,06/03/2020,16/03/2020,03/04/2020,Island Trading,UK,Cowes,Federal Shipping,6,Michael,Suyama,Sales Representative,Mr.,2,32.8
10933,61,Sirop d'érable,24 - 500 ml bottles,06/03/2020,16/03/2020,03/04/2020,Island Trading,UK,Cowes,Federal Shipping,6,Michael,Suyama,Sales Representative,Mr.,30,28.5
10934,6,Grandma's Boysenberry Spread,12 - 8 oz jars,09/03/2020,12/03/2020,06/04/2020,Lehmanns Marktstand,Germany,Frankfurt a.M.,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,20,25
10935,1,Chai,10 boxes x 20 bags,09/03/2020,18/03/2020,06/04/2020,Wellington Importadora,Brazil,Resende,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,21,18
10935,18,Carnarvon Tigers,16 kg pkg.,09/03/2020,18/03/2020,06/04/2020,Wellington Importadora,Brazil,Resende,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,4,62.5
10935,23,Tunnbröd,12 - 250 g pkgs.,09/03/2020,18/03/2020,06/04/2020,Wellington Importadora,Brazil,Resende,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,8,9
10936,36,Inlagd Sill,24 - 250 g  jars,09/03/2020,18/03/2020,06/04/2020,Great Lakes Food Market,USA,Eugene,United Package,3,Janet,Leverling,Sales Representative,Ms.,30,19
10937,28,Rössle Sauerkraut,25 - 825 g cans,10/03/2020,13/03/2020,24/03/2020,Cactus Comidas para llevar,Argentina,Buenos Aires,Federal Shipping,7,Robert,King,Sales Representative,Mr.,8,45.6
10937,34,Sasquatch Ale,24 - 12 oz bottles,10/03/2020,13/03/2020,24/03/2020,Cactus Comidas para llevar,Argentina,Buenos Aires,Federal Shipping,7,Robert,King,Sales Representative,Mr.,20,14
10938,13,Konbu,2 kg box,10/03/2020,16/03/2020,07/04/2020,QUICK-Stop,Germany,Cunewalde,United Package,3,Janet,Leverling,Sales Representative,Ms.,20,6
10938,43,Ipoh Coffee,16 - 500 g tins,10/03/2020,16/03/2020,07/04/2020,QUICK-Stop,Germany,Cunewalde,United Package,3,Janet,Leverling,Sales Representative,Ms.,24,46
10938,60,Camembert Pierrot,15 - 300 g rounds,10/03/2020,16/03/2020,07/04/2020,QUICK-Stop,Germany,Cunewalde,United Package,3,Janet,Leverling,Sales Representative,Ms.,49,34
10938,71,Flotemysost,10 - 500 g pkgs.,10/03/2020,16/03/2020,07/04/2020,QUICK-Stop,Germany,Cunewalde,United Package,3,Janet,Leverling,Sales Representative,Ms.,35,21.5
10939,2,Chang,24 - 12 oz bottles,10/03/2020,13/03/2020,07/04/2020,Magazzini Alimentari Riuniti,Italy,Bergamo,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,10,19
10939,67,Laughing Lumberjack Lager,24 - 12 oz bottles,10/03/2020,13/03/2020,07/04/2020,Magazzini Alimentari Riuniti,Italy,Bergamo,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,40,14
10940,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,11/03/2020,23/03/2020,08/04/2020,Bon app',France,Marseille,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,8,30
10940,13,Konbu,2 kg box,11/03/2020,23/03/2020,08/04/2020,Bon app',France,Marseille,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,6
10941,31,Gorgonzola Telino,12 - 100 g pkgs,11/03/2020,20/03/2020,08/04/2020,Save-a-lot Markets,USA,Boise,United Package,7,Robert,King,Sales Representative,Mr.,44,12.5
10941,62,Tarte au sucre,48 pies,11/03/2020,20/03/2020,08/04/2020,Save-a-lot Markets,USA,Boise,United Package,7,Robert,King,Sales Representative,Mr.,30,49.3
10941,68,Scottish Longbreads,10 boxes x 8 pieces,11/03/2020,20/03/2020,08/04/2020,Save-a-lot Markets,USA,Boise,United Package,7,Robert,King,Sales Representative,Mr.,80,12.5
10941,72,Mozzarella di Giovanni,24 - 200 g pkgs.,11/03/2020,20/03/2020,08/04/2020,Save-a-lot Markets,USA,Boise,United Package,7,Robert,King,Sales Representative,Mr.,50,34.8
10942,49,Maxilaku,24 - 50 g pkgs.,11/03/2020,18/03/2020,08/04/2020,Reggiani Caseifici,Italy,Reggio Emilia,Federal Shipping,9,Anne,Dodsworth,Sales Representative,Ms.,28,20
10943,13,Konbu,2 kg box,11/03/2020,19/03/2020,08/04/2020,B's Beverages,UK,London,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,15,6
10943,22,Gustaf's Knäckebröd,24 - 500 g pkgs.,11/03/2020,19/03/2020,08/04/2020,B's Beverages,UK,London,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,21,21
10943,46,Spegesild,4 - 450 g glasses,11/03/2020,19/03/2020,08/04/2020,B's Beverages,UK,London,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,15,12
10944,11,Queso Cabrales,1 kg pkg.,12/03/2020,13/03/2020,26/03/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,6,Michael,Suyama,Sales Representative,Mr.,5,21
10944,44,Gula Malacca,20 - 2 kg bags,12/03/2020,13/03/2020,26/03/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,6,Michael,Suyama,Sales Representative,Mr.,18,19.45
10944,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,12/03/2020,13/03/2020,26/03/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,6,Michael,Suyama,Sales Representative,Mr.,18,38
10945,13,Konbu,2 kg box,12/03/2020,18/03/2020,09/04/2020,Morgenstern Gesundkost,Germany,Leipzig,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,20,6
10945,31,Gorgonzola Telino,12 - 100 g pkgs,12/03/2020,18/03/2020,09/04/2020,Morgenstern Gesundkost,Germany,Leipzig,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,10,12.5
10946,10,Ikura,12 - 200 ml jars,12/03/2020,19/03/2020,09/04/2020,Vaffeljernet,Denmark,Århus,United Package,1,Nancy,Davolio,Sales Representative,Ms.,25,31
10946,24,Guaraná Fantástica,12 - 355 ml cans,12/03/2020,19/03/2020,09/04/2020,Vaffeljernet,Denmark,Århus,United Package,1,Nancy,Davolio,Sales Representative,Ms.,25,4.5
10946,77,Original Frankfurter grüne Soße,12 boxes,12/03/2020,19/03/2020,09/04/2020,Vaffeljernet,Denmark,Århus,United Package,1,Nancy,Davolio,Sales Representative,Ms.,40,13
10947,59,Raclette Courdavault,5 kg pkg.,13/03/2020,16/03/2020,10/04/2020,B's Beverages,UK,London,United Package,3,Janet,Leverling,Sales Representative,Ms.,4,55
10948,50,Valkoinen suklaa,12 - 100 g bars,13/03/2020,19/03/2020,10/04/2020,Godos Cocina Típica,Spain,Sevilla,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,9,16.25
10948,51,Manjimup Dried Apples,50 - 300 g pkgs.,13/03/2020,19/03/2020,10/04/2020,Godos Cocina Típica,Spain,Sevilla,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,40,53
10948,55,Pâté chinois,24 boxes x 2 pies,13/03/2020,19/03/2020,10/04/2020,Godos Cocina Típica,Spain,Sevilla,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,4,24
10949,6,Grandma's Boysenberry Spread,12 - 8 oz jars,13/03/2020,17/03/2020,10/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,12,25
10949,10,Ikura,12 - 200 ml jars,13/03/2020,17/03/2020,10/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,30,31
10949,17,Alice Mutton,20 - 1 kg tins,13/03/2020,17/03/2020,10/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,6,39
10949,62,Tarte au sucre,48 pies,13/03/2020,17/03/2020,10/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,60,49.3
10950,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,16/03/2020,23/03/2020,13/04/2020,Magazzini Alimentari Riuniti,Italy,Bergamo,United Package,1,Nancy,Davolio,Sales Representative,Ms.,5,22
10951,33,Geitost,500 g,16/03/2020,07/04/2020,27/04/2020,Richter Supermarkt,Switzerland,Genève,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,15,2.5
10951,41,Jack's New England Clam Chowder,12 - 12 oz cans,16/03/2020,07/04/2020,27/04/2020,Richter Supermarkt,Switzerland,Genève,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,6,9.65
10951,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,16/03/2020,07/04/2020,27/04/2020,Richter Supermarkt,Switzerland,Genève,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,50,7.75
10952,6,Grandma's Boysenberry Spread,12 - 8 oz jars,16/03/2020,24/03/2020,27/04/2020,Alfreds Futterkiste,Germany,Berlin,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,16,25
10952,28,Rössle Sauerkraut,25 - 825 g cans,16/03/2020,24/03/2020,27/04/2020,Alfreds Futterkiste,Germany,Berlin,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,2,45.6
10953,20,Sir Rodney's Marmalade,30 gift boxes,16/03/2020,25/03/2020,30/03/2020,Around the Horn,UK,Colchester,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,50,81
10953,31,Gorgonzola Telino,12 - 100 g pkgs,16/03/2020,25/03/2020,30/03/2020,Around the Horn,UK,Colchester,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,50,12.5
10954,16,Pavlova,32 - 500 g boxes,17/03/2020,20/03/2020,28/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,Speedy Express,5,Steven,Buchanan,Sales Manager,Mr.,28,17.45
10954,31,Gorgonzola Telino,12 - 100 g pkgs,17/03/2020,20/03/2020,28/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,Speedy Express,5,Steven,Buchanan,Sales Manager,Mr.,25,12.5
10954,45,Rogede sild,1k pkg.,17/03/2020,20/03/2020,28/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,Speedy Express,5,Steven,Buchanan,Sales Manager,Mr.,30,9.5
10954,60,Camembert Pierrot,15 - 300 g rounds,17/03/2020,20/03/2020,28/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,Speedy Express,5,Steven,Buchanan,Sales Manager,Mr.,24,34
10955,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,17/03/2020,20/03/2020,14/04/2020,Folk och fä HB,Sweden,Bräcke,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,12,7.75
10956,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,17/03/2020,20/03/2020,28/04/2020,Blauer See Delikatessen,Germany,Mannheim,United Package,6,Michael,Suyama,Sales Representative,Mr.,12,10
10956,47,Zaanse koeken,10 - 4 oz boxes,17/03/2020,20/03/2020,28/04/2020,Blauer See Delikatessen,Germany,Mannheim,United Package,6,Michael,Suyama,Sales Representative,Mr.,14,9.5
10956,51,Manjimup Dried Apples,50 - 300 g pkgs.,17/03/2020,20/03/2020,28/04/2020,Blauer See Delikatessen,Germany,Mannheim,United Package,6,Michael,Suyama,Sales Representative,Mr.,8,53
10957,30,Nord-Ost Matjeshering,10 - 200 g glasses,18/03/2020,27/03/2020,15/04/2020,HILARION-Abastos,Venezuela,San Cristóbal,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,25.89
10957,35,Steeleye Stout,24 - 12 oz bottles,18/03/2020,27/03/2020,15/04/2020,HILARION-Abastos,Venezuela,San Cristóbal,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,40,18
10957,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,18/03/2020,27/03/2020,15/04/2020,HILARION-Abastos,Venezuela,San Cristóbal,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,8,33.25
10958,5,Chef Anton's Gumbo Mix,36 boxes,18/03/2020,27/03/2020,15/04/2020,Océano Atlántico Ltda.,Argentina,Buenos Aires,United Package,7,Robert,King,Sales Representative,Mr.,20,21.35
10958,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,18/03/2020,27/03/2020,15/04/2020,Océano Atlántico Ltda.,Argentina,Buenos Aires,United Package,7,Robert,King,Sales Representative,Mr.,6,30
10958,72,Mozzarella di Giovanni,24 - 200 g pkgs.,18/03/2020,27/03/2020,15/04/2020,Océano Atlántico Ltda.,Argentina,Buenos Aires,United Package,7,Robert,King,Sales Representative,Mr.,5,34.8
10959,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,18/03/2020,23/03/2020,29/04/2020,Gourmet Lanchonetes,Brazil,Campinas,United Package,6,Michael,Suyama,Sales Representative,Mr.,20,7.75
10960,24,Guaraná Fantástica,12 - 355 ml cans,19/03/2020,08/04/2020,02/04/2020,HILARION-Abastos,Venezuela,San Cristóbal,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,10,4.5
10960,41,Jack's New England Clam Chowder,12 - 12 oz cans,19/03/2020,08/04/2020,02/04/2020,HILARION-Abastos,Venezuela,San Cristóbal,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,24,9.65
10961,52,Filo Mix,16 - 2 kg boxes,19/03/2020,30/03/2020,16/04/2020,Queen Cozinha,Brazil,Sao Paulo,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,6,7
10961,76,Lakkalikööri,500 ml,19/03/2020,30/03/2020,16/04/2020,Queen Cozinha,Brazil,Sao Paulo,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,60,18
10962,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,19/03/2020,23/03/2020,16/04/2020,QUICK-Stop,Germany,Cunewalde,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,45,30
10962,13,Konbu,2 kg box,19/03/2020,23/03/2020,16/04/2020,QUICK-Stop,Germany,Cunewalde,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,77,6
10962,53,Perth Pasties,48 pieces,19/03/2020,23/03/2020,16/04/2020,QUICK-Stop,Germany,Cunewalde,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,32.8
10962,69,Gudbrandsdalsost,10 kg pkg.,19/03/2020,23/03/2020,16/04/2020,QUICK-Stop,Germany,Cunewalde,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,9,36
10962,76,Lakkalikööri,500 ml,19/03/2020,23/03/2020,16/04/2020,QUICK-Stop,Germany,Cunewalde,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,44,18
10963,60,Camembert Pierrot,15 - 300 g rounds,19/03/2020,26/03/2020,16/04/2020,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,Federal Shipping,9,Anne,Dodsworth,Sales Representative,Ms.,2,34
10964,18,Carnarvon Tigers,16 kg pkg.,20/03/2020,24/03/2020,17/04/2020,Spécialités du monde,France,Paris,United Package,3,Janet,Leverling,Sales Representative,Ms.,6,62.5
10964,38,Côte de Blaye,12 - 75 cl bottles,20/03/2020,24/03/2020,17/04/2020,Spécialités du monde,France,Paris,United Package,3,Janet,Leverling,Sales Representative,Ms.,5,263.5
10964,69,Gudbrandsdalsost,10 kg pkg.,20/03/2020,24/03/2020,17/04/2020,Spécialités du monde,France,Paris,United Package,3,Janet,Leverling,Sales Representative,Ms.,10,36
10965,51,Manjimup Dried Apples,50 - 300 g pkgs.,20/03/2020,30/03/2020,17/04/2020,Old World Delicatessen,USA,Anchorage,Federal Shipping,6,Michael,Suyama,Sales Representative,Mr.,16,53
10966,37,Gravad lax,12 - 500 g pkgs.,20/03/2020,08/04/2020,17/04/2020,Chop-suey Chinese,Switzerland,Bern,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,8,26
10966,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,20/03/2020,08/04/2020,17/04/2020,Chop-suey Chinese,Switzerland,Bern,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,12,38
10966,62,Tarte au sucre,48 pies,20/03/2020,08/04/2020,17/04/2020,Chop-suey Chinese,Switzerland,Bern,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,12,49.3
10967,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,23/03/2020,02/04/2020,20/04/2020,Toms Spezialitäten,Germany,Münster,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,12,9.2
10967,49,Maxilaku,24 - 50 g pkgs.,23/03/2020,02/04/2020,20/04/2020,Toms Spezialitäten,Germany,Münster,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,40,20
10968,12,Queso Manchego La Pastora,10 - 500 g pkgs.,23/03/2020,01/04/2020,20/04/2020,Ernst Handel,Austria,Graz,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,30,38
10968,24,Guaraná Fantástica,12 - 355 ml cans,23/03/2020,01/04/2020,20/04/2020,Ernst Handel,Austria,Graz,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,30,4.5
10968,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,23/03/2020,01/04/2020,20/04/2020,Ernst Handel,Austria,Graz,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,4,33.25
10969,46,Spegesild,4 - 450 g glasses,23/03/2020,30/03/2020,20/04/2020,Comércio Mineiro,Brazil,Sao Paulo,United Package,1,Nancy,Davolio,Sales Representative,Ms.,9,12
10970,52,Filo Mix,16 - 2 kg boxes,24/03/2020,24/04/2020,07/04/2020,Bólido Comidas preparadas,Spain,Madrid,Speedy Express,9,Anne,Dodsworth,Sales Representative,Ms.,40,7
10971,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,24/03/2020,02/04/2020,21/04/2020,France restauration,France,Nantes,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,14,123.79
10972,17,Alice Mutton,20 - 1 kg tins,24/03/2020,26/03/2020,21/04/2020,La corne d'abondance,France,Versailles,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,6,39
